|subject_category|subject_prefix|edge_type|object_category|object_prefix|provided_by|frequency
773|quality|MONDO|contributes_to|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|2
774|quality|MONDO|contributes_to|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|2
775|quality|MONDO|contributes_to|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|1
776|quality|MONDO|contributes_to|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/omim.ttl']|1
777|quality|MONDO|contributes_to|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|1
778|quality|MONDO|contributes_to|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|1
779|quality|MP|has_phenotype|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|1
780|quality|MONDO|subclass_of|sequence feature|HGNC||1
781|quality|MONDO|contributes_to|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1
782|quality|MONDO|contributes_to|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1
783|quality|MONDO|contributes_to|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|1
784|quality|MP|has_entity|cellular component|CL|[]|1
785|quality|PATO|has_quality|phenotype|ZP|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|18327
786|quality|PATO|has_quality|phenotype|MP|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|7558
787|quality|PATO|has_quality|phenotype|HP|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|5841
788|quality|PATO|has_quality|phenotype|WBPhenotype|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|878
789|quality|FBcv|subclass_of|phenotype|FBcv||461
790|quality|OBA|subclass_of|phenotype|OBA||278
791|quality|FBcv|subclass_of|phenotype|GO||71
792|quality|MP|subclass_of|phenotype|MP||70
793|quality|ZP|subclass_of|phenotype|ZP||60
794|quality|PATO|subclass_of|phenotype|FBcv||48
795|quality|MONDO|has_quality|phenotype|MPATH|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|25
796|quality|FBcv|subclass_of|phenotype|FBbt||17
797|quality|ZP|subclass_of|phenotype|UBERON||11
798|quality|ZP|subclass_of|phenotype|MP||6
799|quality|ZP|subclass_of|phenotype|HP||5
800|quality|MP|subclass_of|phenotype|GO||5
801|quality|PATO|subclass_of|phenotype|MP||5
802|quality|ZP|subclass_of|phenotype|GO||5
803|quality|FBcv|subclass_of|phenotype|CL||4
804|quality|MP|subclass_of|phenotype|HP||3
805|quality|MP|subclass_of|phenotype|ZP||2
806|quality|MP|subclass_of|phenotype|CL||1
807|quality|ZP|subclass_of|phenotype|WBPhenotype||1
808|quality|PATO|subclass_of|phenotype|ENVO||1
809|quality|ZP|subclass_of|phenotype|CL||1
810|quality|ENVO|subclass_of|phenotype|UPHENO||1
811|quality|FBcv|subclass_of|phenotype|UPHENO||1
812|quality|PATO|subclass_of|phenotype|OBA||1
813|organism|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|1
814|organism|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|15
815|organism|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|6
816|organism|MGI|has_phenotype|phenotype|GO|['https://data.monarchinitiative.org/ttl/go.ttl']|2
817|genotype|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|1
818|genotype|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|7
819|genotype|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|3
820|sequence alteration|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|502
821|sequence alteration|MGI|has_phenotype|clinical_course|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
822|sequence alteration|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|6
823|sequence alteration|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|38
824|sequence alteration|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|7
825|sequence alteration|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|38
826|sequence alteration|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|7
827|sequence alteration|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|4913
828|sequence alteration|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|3707
829|sequence alteration|MGI|has_phenotype|phenotype|GO|['https://data.monarchinitiative.org/ttl/go.ttl']|196
830|sequence alteration|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|49
831|sequence alteration|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
832|sequence alteration|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|13
833|sequence alteration|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|6
834|sequence feature|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|10548
835|sequence feature|MGI|has_phenotype|clinical_course|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|685
836|sequence feature|HGNC|has_phenotype|clinical_course|HP|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|322
837|sequence feature|NCBIGene|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|31
838|sequence feature|NCBIGene|has_phenotype|clinical_course|HP|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|10
839|sequence feature|MGI|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|6
840|sequence feature|ZFIN|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|2
841|sequence feature|NCBIGene|has_phenotype|clinical_course|HP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|1
842|sequence feature|ZFIN|has_phenotype|clinical_course|ZP|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|1
843|sequence feature|RGD|has_phenotype|clinical_course|MP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|1
844|sequence feature|HGNC|interacts_with|molecular entity|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|477
845|sequence feature|HGNC|interacts_with|molecular entity|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl']|34
846|sequence feature|MGI|interacts_with|molecular entity|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|1
847|sequence feature|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|1558545
848|sequence feature|HGNC|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl']|1294801
849|sequence feature|RGD|interacts_with|gene|RGD|['https://data.monarchinitiative.org/ttl/string.ttl']|988592
850|sequence feature|ZFIN|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl']|793313
851|sequence feature|FlyBase|interacts_with|gene|FlyBase|['https://data.monarchinitiative.org/ttl/string.ttl']|520751
852|sequence feature|HGNC|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|485128
853|sequence feature|WormBase|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl']|450963
854|sequence feature|RGD|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|101540
855|sequence feature|ENSEMBL|interacts_with|gene|RGD|['https://data.monarchinitiative.org/ttl/string.ttl']|101540
856|sequence feature|FlyBase|interacts_with|gene|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|94256
857|sequence feature|HGNC|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|76479
858|sequence feature|ENSEMBL|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|69489
859|sequence feature|HGNC|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|32482
860|sequence feature|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|29884
861|sequence feature|MGI|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|19849
862|sequence feature|HGNC|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|19849
863|sequence feature|ZFIN|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|13718
864|sequence feature|ENSEMBL|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl']|13718
865|sequence feature|FlyBase|interacts_with|gene|FlyBase|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|13112
866|sequence feature|WormBase|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|12968
867|sequence feature|FlyBase|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|10508
868|sequence feature|ENSEMBL|interacts_with|gene|FlyBase|['https://data.monarchinitiative.org/ttl/string.ttl']|10508
869|sequence feature|NCBIGene|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl']|8566
870|sequence feature|ZFIN|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|8566
871|sequence feature|FlyBase|interacts_with|gene|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|8550
872|sequence feature|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|4408
873|sequence feature|MGI|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|3909
874|sequence feature|NCBIGene|interacts_with|gene|RGD|['https://data.monarchinitiative.org/ttl/string.ttl']|1618
875|sequence feature|RGD|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|1618
876|sequence feature|WormBase|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|1602
877|sequence feature|WormBase|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|1374
878|sequence feature|NCBIGene|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl']|1218
879|sequence feature|WormBase|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|1218
880|sequence feature|ENSEMBL|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl']|994
881|sequence feature|WormBase|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|994
882|sequence feature|ENSEMBL|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|712
883|sequence feature|MGI|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|712
884|sequence feature|NCBIGene|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|688
885|sequence feature|ENSEMBL|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|688
886|sequence feature|ENSEMBL|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl']|602
887|sequence feature|HGNC|interacts_with|gene|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|602
888|sequence feature|NCBIGene|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|400
889|sequence feature|ZFIN|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|210
890|sequence feature|NCBIGene|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|162
891|sequence feature|MGI|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|162
892|sequence feature|ZFIN|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|150
893|sequence feature|NCBIGene|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|124
894|sequence feature|HGNC|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|124
895|sequence feature|HGNC|interacts_with|gene|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|117
896|sequence feature|FlyBase|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|117
897|sequence feature|NCBIGene|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl']|94
898|sequence feature|HGNC|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|94
899|sequence feature|ZFIN|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|66
900|sequence feature|HGNC|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|49
901|sequence feature|WormBase|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|49
902|sequence feature|FlyBase|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|30
903|sequence feature|MGI|interacts_with|gene|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|30
904|sequence feature|HGNC|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|26
905|sequence feature|ZFIN|interacts_with|gene|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|26
906|sequence feature|MGI|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|17
907|sequence feature|ZFIN|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|17
908|sequence feature|NCBIGene|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|11
909|sequence feature|WormBase|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|11
910|sequence feature|WormBase|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|8
911|sequence feature|MGI|interacts_with|gene|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|8
912|sequence feature|NCBIGene|interacts_with|gene|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|2
913|sequence feature|MGI|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|2
914|sequence feature|NCBIGene|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|1
915|sequence feature|NCBIGene|interacts_with|gene|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|1
916|sequence feature|ZFIN|interacts_with|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|1
917|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|9494
918|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl']|4229
919|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|2448
920|sequence feature|NCBIGene|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|1609
921|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl']|1241
922|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1211
923|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|957
924|sequence feature|NCBIGene|contributes_to|disease|OMIA|['https://data.monarchinitiative.org/ttl/omia.ttl']|726
925|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl']|540
926|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|148
927|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|110
928|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|107
929|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|85
930|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|73
931|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|58
932|sequence feature|NCBIGene|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl']|19
933|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|13
934|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|11
935|sequence feature|Orphanet|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl']|5
936|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|4
937|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|2
938|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|2
939|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|2
940|sequence feature|HGNC|contributes_to|disease|OMIA|['https://data.monarchinitiative.org/ttl/omia.ttl']|2
941|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|1
942|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|1
943|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1
944|sequence feature|NCBIGene|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl']|1
945|sequence feature|NCBIGene|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|1
946|sequence feature|RGD|contributes_to|disease|OMIA|['https://data.monarchinitiative.org/ttl/omia.ttl']|1
947|sequence feature|NCBIGene|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1
948|sequence feature|HGNC|subclass_of|disease|MONDO||1
949|sequence feature|HGNC|contributes_to|disease|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|1
950|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl']|4199
951|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|3356
952|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|2395
953|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1210
954|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl']|1199
955|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|956
956|sequence feature|NCBIGene|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|560
957|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl']|461
958|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|148
959|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|98
960|sequence feature|ZFIN|has_phenotype|quality|ZP|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|84
961|sequence feature|MGI|has_phenotype|quality|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|83
962|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|73
963|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|58
964|sequence feature|NCBIGene|contributes_to|quality|OMIA|['https://data.monarchinitiative.org/ttl/omia.ttl']|57
965|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|47
966|sequence feature|NCBIGene|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl']|19
967|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|18
968|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|13
969|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|11
970|sequence feature|Orphanet|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl']|5
971|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|4
972|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl']|2
973|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|2
974|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|1
975|sequence feature|NCBIGene|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl']|1
976|sequence feature|NCBIGene|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/omim.ttl']|1
977|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|1
978|sequence feature|NCBIGene|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/omim.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1
979|sequence feature|HGNC|subclass_of|quality|MONDO||1
980|sequence feature|NCBIGene|has_phenotype|quality|MP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|1
981|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/gwascatalog.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl', 'https://data.monarchinitiative.org/ttl/clinvar.ttl']|1
982|sequence feature|HGNC|contributes_to|quality|MONDO|['https://data.monarchinitiative.org/ttl/clinvar.ttl', 'https://data.monarchinitiative.org/ttl/orphanet.ttl']|1
983|sequence feature|MGI|interacts_with|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|38
