|subject_category|subject_prefix|edge_type|relation|object_category|object_prefix|negated|frequency
1689|cell|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|False|62514
1690|cell|UMLS|produces|semmeddb:produces|biological_entity|UMLS|False|41192
1691|cell|UMLS|affects|semmeddb:affects|biological_entity|UMLS|False|36685
1692|cell|UMLS|location_of|semmeddb:location_of|biological_entity|UMLS|True|3511
1693|cell|UMLS|produces|semmeddb:produces|biological_entity|UMLS|True|3359
1694|cell|UMLS|affects|semmeddb:affects|biological_entity|UMLS|True|2728
1695|cell|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|True|1965
1696|cell|UMLS|coexists_with|semmeddb:coexists_with|biological_entity|UMLS|False|12
1697|cell|UMLS|interacts_with|semmeddb:interacts_with|biological_entity|UMLS|False|8
1698|cell|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|False|5
1699|cell|UMLS|related_to|semmeddb:related_to|biological_entity|UMLS|False|2
1700|cell|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|False|1
1701|cell|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|True|1
1702|cell|UMLS|location_of|semmeddb:location_of|activity_and_behavior|UMLS|False|71
1703|cell|UMLS|location_of|semmeddb:location_of|activity_and_behavior|UMLS|True|1
1704|cell|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|False|31574
1705|cell|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|True|653
1706|cell|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|False|68
1707|cell|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|False|17
1708|cell|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|True|2
1709|cell|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|True|1
1710|cell|UMLS|location_of|semmeddb:location_of|genomic_entity|UMLS|False|1067
1711|cell|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|False|714
1712|cell|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|False|225
1713|cell|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|False|76
1714|cell|UMLS|location_of|semmeddb:location_of|genomic_entity|UMLS|True|47
1715|cell|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|True|30
1716|cell|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|True|11
1717|cell|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|True|3
1718|cell|UMLS|location_of|semmeddb:location_of|chemical_substance|UMLS|False|88981
1719|cell|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|False|53164
1720|cell|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|False|24607
1721|cell|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|False|12847
1722|cell|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|True|4119
1723|cell|UMLS|location_of|semmeddb:location_of|chemical_substance|UMLS|True|2332
1724|cell|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|True|878
1725|cell|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|True|591
1726|cell|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|False|23
1727|cell|UMLS|interacts_with|semmeddb:interacts_with|chemical_substance|UMLS|False|20
1728|cell|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|False|7
1729|cell|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|False|6
1730|cell|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|True|1
1731|cell|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|True|1
1732|cell|UMLS|derives_into|semmeddb:derives_into|chemical_substance|UMLS|False|1
1733|cell|UMLS|part_of|semmeddb:part_of|cell|UMLS|False|112
1734|cell|UMLS|location_of|semmeddb:location_of|cell|UMLS|False|28
1735|cell|UMLS|affects|semmeddb:affects|cell|UMLS|False|8
1736|cell|UMLS|part_of|semmeddb:part_of|cell|UMLS|True|2
1737|cell|UMLS|coexists_with|semmeddb:coexists_with|cell|UMLS|True|2
1738|cell|UMLS|location_of|semmeddb:location_of|protein|UMLS|False|42350
1739|cell|UMLS|part_of|semmeddb:part_of|protein|UMLS|False|22090
1740|cell|UMLS|affects|semmeddb:affects|protein|UMLS|False|10965
1741|cell|UMLS|produces|semmeddb:produces|protein|UMLS|False|10858
1742|cell|UMLS|location_of|semmeddb:location_of|protein|UMLS|True|1350
1743|cell|UMLS|produces|semmeddb:produces|protein|UMLS|True|646
1744|cell|UMLS|affects|semmeddb:affects|protein|UMLS|True|639
1745|cell|UMLS|part_of|semmeddb:part_of|protein|UMLS|True|551
1746|cell|UMLS|coexists_with|semmeddb:coexists_with|protein|UMLS|False|9
1747|cell|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|False|5
1748|cell|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|True|1
1749|cell|UMLS|interacts_with|semmeddb:interacts_with|protein|UMLS|True|1
1750|cell|UMLS|interacts_with|semmeddb:interacts_with|protein|UMLS|False|1
1751|cell|UMLS|negatively_regulates|semmeddb:negatively_regulates|protein|UMLS|False|1
1752|cell|UMLS|location_of|semmeddb:location_of|gene|UMLS|False|165928
1753|cell|UMLS|part_of|semmeddb:part_of|gene|UMLS|False|98743
1754|cell|UMLS|produces|semmeddb:produces|gene|UMLS|False|56575
1755|cell|UMLS|affects|semmeddb:affects|gene|UMLS|False|49958
1756|cell|UMLS|location_of|semmeddb:location_of|gene|UMLS|True|5582
1757|cell|UMLS|produces|semmeddb:produces|gene|UMLS|True|4020
1758|cell|UMLS|affects|semmeddb:affects|gene|UMLS|True|2885
1759|cell|UMLS|part_of|semmeddb:part_of|gene|UMLS|True|2456
1760|cell|UMLS|coexists_with|semmeddb:coexists_with|gene|UMLS|False|8
1761|cell|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|False|6
1762|cell|UMLS|interacts_with|semmeddb:interacts_with|gene|UMLS|False|4
1763|cell|UMLS|negatively_regulates|semmeddb:negatively_regulates|gene|UMLS|False|4
1764|cell|UMLS|related_to|semmeddb:related_to|gene|UMLS|False|3
1765|cell|UMLS|location_of|semmeddb:location_of|phenotypic_feature|UMLS|False|73
1766|cell|UMLS|part_of|semmeddb:part_of|phenotypic_feature|UMLS|False|36
1767|cell|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|False|19
1768|cell|UMLS|produces|semmeddb:produces|phenotypic_feature|UMLS|False|11
1769|cell|UMLS|location_of|semmeddb:location_of|phenotypic_feature|UMLS|True|4
1770|cell|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|True|2
1771|cell|UMLS|coexists_with|semmeddb:coexists_with|phenotypic_feature|UMLS|False|1
1772|protein|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|False|21289
1773|protein|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|False|13046
1774|protein|UMLS|affects|semmeddb:affects|cell_component|UMLS|False|5449
1775|protein|UMLS|produces|semmeddb:produces|cell_component|UMLS|False|952
1776|protein|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|True|382
1777|protein|UMLS|affects|semmeddb:affects|cell_component|UMLS|True|253
1778|protein|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|True|176
1779|protein|UMLS|coexists_with|semmeddb:coexists_with|cell_component|UMLS|False|76
1780|protein|UMLS|interacts_with|semmeddb:interacts_with|cell_component|UMLS|False|35
1781|protein|UMLS|produces|semmeddb:produces|cell_component|UMLS|True|33
1782|protein|UMLS|positively_regulates|semmeddb:positively_regulates|cell_component|UMLS|False|14
1783|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|cell_component|UMLS|False|10
1784|protein|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|False|71153
1785|protein|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|False|7908
1786|protein|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|True|4601
1787|protein|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|False|4461
1788|protein|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|True|324
1789|protein|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|False|177
1790|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|False|136
1791|protein|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|True|91
1792|protein|UMLS|interacts_with|semmeddb:interacts_with|biological_process_or_activity|UMLS|False|82
1793|protein|UMLS|positively_regulates|semmeddb:positively_regulates|biological_process_or_activity|UMLS|False|36
1794|protein|UMLS|coexists_with|semmeddb:coexists_with|biological_process_or_activity|UMLS|False|33
1795|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|True|12
1796|protein|UMLS|interacts_with|semmeddb:interacts_with|biological_process_or_activity|UMLS|True|8
1797|protein|UMLS|derives_into|semmeddb:derives_into|biological_process_or_activity|UMLS|False|6
1798|protein|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|True|4
1799|protein|UMLS|part_of|semmeddb:part_of|biological_process_or_activity|UMLS|False|1
1800|protein|UMLS|positively_regulates|semmeddb:positively_regulates|biological_process_or_activity|UMLS|True|1
1801|protein|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|False|10686
1802|protein|UMLS|part_of|semmeddb:part_of|anatomical_entity|UMLS|False|2701
1803|protein|UMLS|produces|semmeddb:produces|anatomical_entity|UMLS|False|1055
1804|protein|UMLS|location_of|semmeddb:location_of|anatomical_entity|UMLS|True|229
1805|protein|UMLS|affects|semmeddb:affects|anatomical_entity|UMLS|False|213
1806|protein|UMLS|produces|semmeddb:produces|anatomical_entity|UMLS|True|24
1807|protein|UMLS|part_of|semmeddb:part_of|anatomical_entity|UMLS|True|23
1808|protein|UMLS|affects|semmeddb:affects|anatomical_entity|UMLS|True|23
1809|protein|UMLS|positively_regulates|semmeddb:positively_regulates|anatomical_entity|UMLS|False|3
1810|protein|UMLS|coexists_with|semmeddb:coexists_with|anatomical_entity|UMLS|False|1
1811|protein|UMLS|interacts_with|semmeddb:interacts_with|anatomical_entity|UMLS|False|1
1812|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|anatomical_entity|UMLS|False|1
1813|protein|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|False|61732
1814|protein|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|False|27238
1815|protein|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|False|19671
1816|protein|UMLS|treats|semmeddb:treats|disease_or_phenotypic_feature|UMLS|False|18296
1817|protein|UMLS|predisposes|semmeddb:predisposes|disease_or_phenotypic_feature|UMLS|False|10149
1818|protein|UMLS|part_of|semmeddb:part_of|disease_or_phenotypic_feature|UMLS|False|6906
1819|protein|UMLS|produces|semmeddb:produces|disease_or_phenotypic_feature|UMLS|False|5657
1820|protein|UMLS|prevents|semmeddb:prevents|disease_or_phenotypic_feature|UMLS|False|3403
1821|protein|UMLS|affects|semmeddb:affects|disease_or_phenotypic_feature|UMLS|True|1365
1822|protein|UMLS|related_to|semmeddb:related_to|disease_or_phenotypic_feature|UMLS|True|1321
1823|protein|UMLS|causes|semmeddb:causes|disease_or_phenotypic_feature|UMLS|True|557
1824|protein|UMLS|predisposes|semmeddb:predisposes|disease_or_phenotypic_feature|UMLS|True|307
1825|protein|UMLS|treats|semmeddb:treats|disease_or_phenotypic_feature|UMLS|True|269
1826|protein|UMLS|produces|semmeddb:produces|disease_or_phenotypic_feature|UMLS|True|218
1827|protein|UMLS|prevents|semmeddb:prevents|disease_or_phenotypic_feature|UMLS|True|96
1828|protein|UMLS|part_of|semmeddb:part_of|disease_or_phenotypic_feature|UMLS|True|82
1829|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|disease_or_phenotypic_feature|UMLS|False|24
1830|protein|UMLS|interacts_with|semmeddb:interacts_with|disease_or_phenotypic_feature|UMLS|False|9
1831|protein|UMLS|coexists_with|semmeddb:coexists_with|disease_or_phenotypic_feature|UMLS|False|6
1832|protein|UMLS|positively_regulates|semmeddb:positively_regulates|disease_or_phenotypic_feature|UMLS|False|5
1833|protein|UMLS|precedes|semmeddb:precedes|disease_or_phenotypic_feature|UMLS|False|4
1834|protein|UMLS|derives_into|semmeddb:derives_into|disease_or_phenotypic_feature|UMLS|False|1
1835|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|disease_or_phenotypic_feature|UMLS|True|1
1836|protein|UMLS|interacts_with|semmeddb:interacts_with|biological_entity|UMLS|False|72125
1837|protein|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|False|54001
1838|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|False|36858
1839|protein|UMLS|coexists_with|semmeddb:coexists_with|biological_entity|UMLS|False|34455
1840|protein|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|False|20153
1841|protein|UMLS|produces|semmeddb:produces|biological_entity|UMLS|False|14920
1842|protein|UMLS|subclass_of|semmeddb:subclass_of|biological_entity|UMLS|False|6762
1843|protein|UMLS|interacts_with|semmeddb:interacts_with|biological_entity|UMLS|True|4852
1844|protein|UMLS|derives_into|semmeddb:derives_into|biological_entity|UMLS|False|2960
1845|protein|UMLS|positively_regulates|semmeddb:positively_regulates|biological_entity|UMLS|True|2171
1846|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_entity|UMLS|True|1525
1847|protein|UMLS|coexists_with|semmeddb:coexists_with|biological_entity|UMLS|True|1030
1848|protein|UMLS|part_of|semmeddb:part_of|biological_entity|UMLS|True|416
1849|protein|UMLS|produces|semmeddb:produces|biological_entity|UMLS|True|408
1850|protein|UMLS|affects|semmeddb:affects|biological_entity|UMLS|False|44
1851|protein|UMLS|derives_into|semmeddb:derives_into|biological_entity|UMLS|True|18
1852|protein|UMLS|affects|semmeddb:affects|biological_entity|UMLS|True|3
1853|protein|UMLS|related_to|semmeddb:related_to|biological_entity|UMLS|False|1
1854|protein|UMLS|precedes|semmeddb:precedes|biological_entity|UMLS|False|1
1855|protein|UMLS|affects|semmeddb:affects|activity_and_behavior|UMLS|False|457
1856|protein|UMLS|related_to|semmeddb:related_to|activity_and_behavior|UMLS|False|101
1857|protein|UMLS|produces|semmeddb:produces|activity_and_behavior|UMLS|False|73
1858|protein|UMLS|affects|semmeddb:affects|activity_and_behavior|UMLS|True|30
1859|protein|UMLS|positively_regulates|semmeddb:positively_regulates|activity_and_behavior|UMLS|False|6
1860|protein|UMLS|related_to|semmeddb:related_to|activity_and_behavior|UMLS|True|3
1861|protein|UMLS|coexists_with|semmeddb:coexists_with|activity_and_behavior|UMLS|False|2
1862|protein|UMLS|precedes|semmeddb:precedes|activity_and_behavior|UMLS|False|1
1863|protein|UMLS|positively_regulates|semmeddb:positively_regulates|activity_and_behavior|UMLS|True|1
1864|protein|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|False|62458
1865|protein|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|False|28341
1866|protein|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|False|11508
1867|protein|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|False|4503
1868|protein|UMLS|location_of|semmeddb:location_of|gross_anatomical_structure|UMLS|True|1355
1869|protein|UMLS|affects|semmeddb:affects|gross_anatomical_structure|UMLS|True|733
1870|protein|UMLS|part_of|semmeddb:part_of|gross_anatomical_structure|UMLS|True|436
1871|protein|UMLS|produces|semmeddb:produces|gross_anatomical_structure|UMLS|True|153
1872|protein|UMLS|interacts_with|semmeddb:interacts_with|gross_anatomical_structure|UMLS|False|10
1873|protein|UMLS|related_to|semmeddb:related_to|gross_anatomical_structure|UMLS|False|6
1874|protein|UMLS|coexists_with|semmeddb:coexists_with|gross_anatomical_structure|UMLS|False|4
1875|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|gross_anatomical_structure|UMLS|False|3
1876|protein|UMLS|positively_regulates|semmeddb:positively_regulates|gross_anatomical_structure|UMLS|False|2
1877|protein|UMLS|interacts_with|semmeddb:interacts_with|gross_anatomical_structure|UMLS|True|1
1878|protein|UMLS|related_to|semmeddb:related_to|gross_anatomical_structure|UMLS|True|1
1879|protein|UMLS|coexists_with|semmeddb:coexists_with|genomic_entity|UMLS|False|2051
1880|protein|UMLS|interacts_with|semmeddb:interacts_with|genomic_entity|UMLS|False|1509
1881|protein|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|False|1170
1882|protein|UMLS|positively_regulates|semmeddb:positively_regulates|genomic_entity|UMLS|False|471
1883|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|genomic_entity|UMLS|False|267
1884|protein|UMLS|derives_into|semmeddb:derives_into|genomic_entity|UMLS|False|157
1885|protein|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|False|83
1886|protein|UMLS|interacts_with|semmeddb:interacts_with|genomic_entity|UMLS|True|64
1887|protein|UMLS|coexists_with|semmeddb:coexists_with|genomic_entity|UMLS|True|32
1888|protein|UMLS|subclass_of|semmeddb:subclass_of|genomic_entity|UMLS|False|31
1889|protein|UMLS|part_of|semmeddb:part_of|genomic_entity|UMLS|True|14
1890|protein|UMLS|positively_regulates|semmeddb:positively_regulates|genomic_entity|UMLS|True|13
1891|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|genomic_entity|UMLS|True|12
1892|protein|UMLS|affects|semmeddb:affects|genomic_entity|UMLS|False|5
1893|protein|UMLS|produces|semmeddb:produces|genomic_entity|UMLS|True|2
1894|protein|UMLS|derives_into|semmeddb:derives_into|genomic_entity|UMLS|True|1
1895|protein|UMLS|interacts_with|semmeddb:interacts_with|chemical_substance|UMLS|False|129858
1896|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|False|87300
1897|protein|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|False|73792
1898|protein|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|False|54615
1899|protein|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|False|14626
1900|protein|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|False|10660
1901|protein|UMLS|interacts_with|semmeddb:interacts_with|chemical_substance|UMLS|True|9738
1902|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|chemical_substance|UMLS|True|4119
1903|protein|UMLS|positively_regulates|semmeddb:positively_regulates|chemical_substance|UMLS|True|3197
1904|protein|UMLS|derives_into|semmeddb:derives_into|chemical_substance|UMLS|False|2932
1905|protein|UMLS|subclass_of|semmeddb:subclass_of|chemical_substance|UMLS|False|2468
1906|protein|UMLS|coexists_with|semmeddb:coexists_with|chemical_substance|UMLS|True|1265
1907|protein|UMLS|produces|semmeddb:produces|chemical_substance|UMLS|True|271
1908|protein|UMLS|part_of|semmeddb:part_of|chemical_substance|UMLS|True|264
1909|protein|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|False|55
1910|protein|UMLS|derives_into|semmeddb:derives_into|chemical_substance|UMLS|True|33
1911|protein|UMLS|affects|semmeddb:affects|chemical_substance|UMLS|True|7
1912|protein|UMLS|related_to|semmeddb:related_to|chemical_substance|UMLS|False|4
1913|protein|UMLS|location_of|semmeddb:location_of|cell|UMLS|False|42350
1914|protein|UMLS|part_of|semmeddb:part_of|cell|UMLS|False|22090
1915|protein|UMLS|affects|semmeddb:affects|cell|UMLS|False|10965
1916|protein|UMLS|produces|semmeddb:produces|cell|UMLS|False|10858
1917|protein|UMLS|location_of|semmeddb:location_of|cell|UMLS|True|1350
1918|protein|UMLS|produces|semmeddb:produces|cell|UMLS|True|646
1919|protein|UMLS|affects|semmeddb:affects|cell|UMLS|True|639
1920|protein|UMLS|part_of|semmeddb:part_of|cell|UMLS|True|551
1921|protein|UMLS|coexists_with|semmeddb:coexists_with|cell|UMLS|False|9
1922|protein|UMLS|positively_regulates|semmeddb:positively_regulates|cell|UMLS|False|5
1923|protein|UMLS|interacts_with|semmeddb:interacts_with|cell|UMLS|True|1
1924|protein|UMLS|interacts_with|semmeddb:interacts_with|cell|UMLS|False|1
1925|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|cell|UMLS|False|1
1926|protein|UMLS|positively_regulates|semmeddb:positively_regulates|cell|UMLS|True|1
1927|protein|UMLS|interacts_with|semmeddb:interacts_with|protein|UMLS|False|40478
1928|protein|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|False|31956
1929|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|protein|UMLS|False|25172
1930|protein|UMLS|coexists_with|semmeddb:coexists_with|protein|UMLS|False|22278
1931|protein|UMLS|subclass_of|semmeddb:subclass_of|protein|UMLS|False|16448
1932|protein|UMLS|produces|semmeddb:produces|protein|UMLS|False|8804
1933|protein|UMLS|interacts_with|semmeddb:interacts_with|protein|UMLS|True|3338
1934|protein|UMLS|derives_into|semmeddb:derives_into|protein|UMLS|False|1508
1935|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|protein|UMLS|True|1430
1936|protein|UMLS|positively_regulates|semmeddb:positively_regulates|protein|UMLS|True|1320
1937|protein|UMLS|coexists_with|semmeddb:coexists_with|protein|UMLS|True|966
1938|protein|UMLS|part_of|semmeddb:part_of|protein|UMLS|False|396
1939|protein|UMLS|produces|semmeddb:produces|protein|UMLS|True|294
1940|protein|UMLS|affects|semmeddb:affects|protein|UMLS|False|30
1941|protein|UMLS|derives_into|semmeddb:derives_into|protein|UMLS|True|14
1942|protein|UMLS|part_of|semmeddb:part_of|protein|UMLS|True|10
1943|protein|UMLS|interacts_with|semmeddb:interacts_with|gene|UMLS|False|93099
1944|protein|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|False|74099
1945|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|gene|UMLS|False|49694
1946|protein|UMLS|coexists_with|semmeddb:coexists_with|gene|UMLS|False|47208
1947|protein|UMLS|produces|semmeddb:produces|gene|UMLS|False|20212
1948|protein|UMLS|part_of|semmeddb:part_of|gene|UMLS|False|5785
1949|protein|UMLS|interacts_with|semmeddb:interacts_with|gene|UMLS|True|5515
1950|protein|UMLS|subclass_of|semmeddb:subclass_of|gene|UMLS|False|4845
1951|protein|UMLS|positively_regulates|semmeddb:positively_regulates|gene|UMLS|True|2846
1952|protein|UMLS|derives_into|semmeddb:derives_into|gene|UMLS|False|2691
1953|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|gene|UMLS|True|1581
1954|protein|UMLS|coexists_with|semmeddb:coexists_with|gene|UMLS|True|1506
1955|protein|UMLS|produces|semmeddb:produces|gene|UMLS|True|613
1956|protein|UMLS|part_of|semmeddb:part_of|gene|UMLS|True|100
1957|protein|UMLS|affects|semmeddb:affects|gene|UMLS|False|50
1958|protein|UMLS|derives_into|semmeddb:derives_into|gene|UMLS|True|25
1959|protein|UMLS|related_to|semmeddb:related_to|gene|UMLS|False|5
1960|protein|UMLS|affects|semmeddb:affects|gene|UMLS|True|3
1961|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|phenotypic_feature|UMLS|False|77
1962|protein|UMLS|positively_regulates|semmeddb:positively_regulates|phenotypic_feature|UMLS|False|73
1963|protein|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|False|46
1964|protein|UMLS|interacts_with|semmeddb:interacts_with|phenotypic_feature|UMLS|False|44
1965|protein|UMLS|coexists_with|semmeddb:coexists_with|phenotypic_feature|UMLS|False|41
1966|protein|UMLS|produces|semmeddb:produces|phenotypic_feature|UMLS|False|19
1967|protein|UMLS|interacts_with|semmeddb:interacts_with|phenotypic_feature|UMLS|True|13
1968|protein|UMLS|coexists_with|semmeddb:coexists_with|phenotypic_feature|UMLS|True|3
1969|protein|UMLS|part_of|semmeddb:part_of|phenotypic_feature|UMLS|False|3
1970|protein|UMLS|positively_regulates|semmeddb:positively_regulates|phenotypic_feature|UMLS|True|2
1971|protein|UMLS|related_to|semmeddb:related_to|phenotypic_feature|UMLS|False|2
1972|protein|UMLS|negatively_regulates|semmeddb:negatively_regulates|phenotypic_feature|UMLS|True|1
1973|protein|UMLS|derives_into|semmeddb:derives_into|phenotypic_feature|UMLS|False|1
1974|protein|UMLS|affects|semmeddb:affects|phenotypic_feature|UMLS|True|1
1975|protein|UMLS|subclass_of|semmeddb:subclass_of|phenotypic_feature|UMLS|False|1
1976|protein|UMLS|produces|semmeddb:produces|phenotypic_feature|UMLS|True|1
1977|gene|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|False|60618
1978|gene|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|False|38554
1979|gene|UMLS|affects|semmeddb:affects|cell_component|UMLS|False|15661
1980|gene|UMLS|produces|semmeddb:produces|cell_component|UMLS|False|3133
1981|gene|UMLS|coexists_with|semmeddb:coexists_with|cell_component|UMLS|False|2130
1982|gene|UMLS|location_of|semmeddb:location_of|cell_component|UMLS|True|928
1983|gene|UMLS|affects|semmeddb:affects|cell_component|UMLS|True|679
1984|gene|UMLS|interacts_with|semmeddb:interacts_with|cell_component|UMLS|False|664
1985|gene|UMLS|part_of|semmeddb:part_of|cell_component|UMLS|True|651
1986|gene|UMLS|negatively_regulates|semmeddb:negatively_regulates|cell_component|UMLS|False|136
1987|gene|UMLS|produces|semmeddb:produces|cell_component|UMLS|True|102
1988|gene|UMLS|positively_regulates|semmeddb:positively_regulates|cell_component|UMLS|False|98
1989|gene|UMLS|subclass_of|semmeddb:subclass_of|cell_component|UMLS|False|53
1990|gene|UMLS|interacts_with|semmeddb:interacts_with|cell_component|UMLS|True|32
1991|gene|UMLS|coexists_with|semmeddb:coexists_with|cell_component|UMLS|True|20
1992|gene|UMLS|derives_into|semmeddb:derives_into|cell_component|UMLS|False|10
1993|gene|UMLS|negatively_regulates|semmeddb:negatively_regulates|cell_component|UMLS|True|3
1994|gene|UMLS|positively_regulates|semmeddb:positively_regulates|cell_component|UMLS|True|2
1995|gene|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|False|249888
1996|gene|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|False|34454
1997|gene|UMLS|affects|semmeddb:affects|biological_process_or_activity|UMLS|True|15181
1998|gene|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|False|6014
1999|gene|UMLS|causes|semmeddb:causes|biological_process_or_activity|UMLS|True|1430
2000|gene|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|False|673
2001|gene|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|False|466
2002|gene|UMLS|interacts_with|semmeddb:interacts_with|biological_process_or_activity|UMLS|False|197
2003|gene|UMLS|positively_regulates|semmeddb:positively_regulates|biological_process_or_activity|UMLS|False|156
2004|gene|UMLS|produces|semmeddb:produces|biological_process_or_activity|UMLS|True|154
2005|gene|UMLS|coexists_with|semmeddb:coexists_with|biological_process_or_activity|UMLS|False|120
2006|gene|UMLS|related_to|semmeddb:related_to|biological_process_or_activity|UMLS|True|33
2007|gene|UMLS|negatively_regulates|semmeddb:negatively_regulates|biological_process_or_activity|UMLS|True|15
2008|gene|UMLS|derives_into|semmeddb:derives_into|biological_process_or_activity|UMLS|False|14
2009|gene|UMLS|positively_regulates|semmeddb:positively_regulates|biological_process_or_activity|UMLS|True|13
2010|gene|UMLS|interacts_with|semmeddb:interacts_with|biological_process_or_activity|UMLS|True|8
2011|gene|UMLS|part_of|semmeddb:part_of|biological_process_or_activity|UMLS|False|4
